date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-logging.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-logging.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-performance-tuning.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-performance-tuning.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-performance-tuning-groupBy-aggregation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-performance-tuning-groupBy-aggregation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:12	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-debugging-query-execution.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-debugging-query-execution.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:12	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:12%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:12	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:12%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-TreeNode.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-TreeNode.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-QueryPlan.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-QueryPlan.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-RuleExecutor.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-RuleExecutor.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-Rule.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-Rule.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-QueryPlanner.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-QueryPlanner.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-GenericStrategy.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-GenericStrategy.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-tungsten.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-tungsten.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InternalRow.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InternalRow.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:15	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:15%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeRow.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeRow.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:15	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:15%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AggregationIterator.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AggregationIterator.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:16	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:16%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ObjectAggregationIterator.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ObjectAggregationIterator.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:16	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:16%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SortBasedAggregationIterator.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SortBasedAggregationIterator.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:16	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:16%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TungstenAggregationIterator.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TungstenAggregationIterator.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystSerde.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystSerde.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExternalAppendOnlyUnsafeRowArray.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExternalAppendOnlyUnsafeRowArray.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeFixedWidthAggregationMap.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UnsafeFixedWidthAggregationMap.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-parsing-framework.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-parsing-framework.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AbstractSqlParser.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AbstractSqlParser.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AstBuilder.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AstBuilder.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystSqlParser.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystSqlParser.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ParserInterface.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ParserInterface.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSqlAstBuilder.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSqlAstBuilder.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSqlParser.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSqlParser.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-thrift-server.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-thrift-server.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-thriftserver-SparkSQLEnv.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-thriftserver-SparkSQLEnv.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SQLExecution.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SQLExecution.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RDDConversions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RDDConversions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystTypeConverters.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystTypeConverters.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StatFunctions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StatFunctions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SubExprUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SubExprUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-PredicateHelper.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-PredicateHelper.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DDLUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DDLUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SchemaUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SchemaUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:23	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AggUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AggUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:23	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ScalaReflection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ScalaReflection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:23%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CreateStruct.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CreateStruct.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-MultiInstanceRelation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-MultiInstanceRelation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:24	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypeCoercion.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypeCoercion.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:25	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:24%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypeCoercionRule.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypeCoercionRule.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:18:25	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:18:25%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExtractEquiJoinKeys.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExtractEquiJoinKeys.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
